created_at,source,original_text,polarity,subjectivity,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,place,hashtags_in_tweets,screen_name
2021-06-18 23:58:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",#covid   vaccination helps keep you from getting covid     the vaccines currently available in the u s  are effective at preventing covid     and are important tools to stop the pandemic   learn more about the benefits of getting a covid    vaccine here   ,0.475,0.675,6,3,unionesd62,41,32,False,#covid19,"tolleson, az",#covid,@arizona department of education
2021-06-18 23:58:37+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",women make up just     of the people heard  read about  or seen in the news  we re working with the africa women s journalism project to change that  amp  investigate the under reported gendered stories of #covid   in africa  learn more  ,0.5,0.5,19,15,marisar44106323,439,4408,False, ,"oakland, ca",#covid,@one
2021-06-18 23:58:49+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>", thinkersmidwife  marymcauliffe  so no young person has died from covid    rigghhtt     at least the elderly know t  ,-0.175,0.4,0,0,lanpcs,68,167,False, ,"listowel, co. kerry, ireland", ,"@marelle rice 💙, @marelle rice 💙"
2021-06-18 23:59:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",wow and just   days ago a friend from nigeria told me that they are very normal and #covid    has not hit then as h  ,0.1475,0.9225,0,0,kulvadana,15322,13554,False,#covid_19, ,#covid, 
2021-06-18 23:59:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",new york is fully open and michigan will be fully open by june     and qu bec is much further along than ontario   as our neighbours move on it s time for us to follow     fordnation open ontario      and drop the mask mandate too ,0.0272727272727272,0.4909090909090909,275,102,dragonf27112906,291,1105,False, , , ,@milhouse van houten 🗽🇨🇦
2021-06-18 23:59:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",   no #covid   vaccines are      effective  none were developed to specifically be effective   the beta variant  rather against the original form of the sars cov   virus   the beta variant  the main form of the virus circulating in sa  alter the effectiveness of all jabs ,0.3683333333333333,0.5966666666666668,31,22,ma_loj,3222,2949,False,#covid19,"mahlanyeng, south africa",#covid,@mia malan
2021-06-18 23:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",top question asked right now  what to do about j amp j   shot #covid   vaccine  amp  rise of #deltavariant  not medical advice  lots of immunologists are hypothesizing  amp  predicting mixing vaccines of different types could yield equal better response  trials tbd   ,0.1964285714285714,0.4089285714285714,450,194,nailatrahman,158,293,False,"#covid19, #covid19", ,"#covid, #deltavariant",@eric feigl-ding
2021-06-18 23:59:46+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,505,333,storesknife,27,189,False, ,omar 20 ⚢, ,@j. shawa  جاسم الشوا
2021-06-19 00:00:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",find more #communityfaqs on the #covid   vaccines at core s info hub    #covid  relief  ,0.5,0.5,0,0,coreresponse,14155,578,False,"#communityfaqs, #communityfaqs, #communityfaqs","united states, haiti, bahamas","#communityfaqs, #covid, #covid", 
2021-06-19 00:00:00+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">tweetdeck</a>",what are the chances of getting infected with #covid   despite being vaccinated  vaccine expert panel member dr  ro  ,0.0,0.0,0,0,onenewsph,9111,174,False,#covid19,"mandaluyong city, national cap",#covid, 
2021-06-19 00:00:01+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">tweetdeck</a>",  npr reporter leila fadel talks to dr  anthony fauci about the  cdcgov declaring the #delta variant of #covid   a  ,0.0,0.0,0,0,healthnewsfl,6658,4222,False,"#delta, #delta","tampa, fl","#delta, #covid","@npr, @npr"
2021-06-19 00:00:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bsm deenanath hosp pvt pmc vaccines  covishield  min age limit           dose  capacity          ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-19 00:00:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bmcc deenanath hospital pvt vaccines  covishield  min age limit           dose  capacity          ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-19 00:00:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           district hospital aundh vaccines  covaxin  min age limit           dose  capacity     dose  capa  ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-19 00:00:12+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",may      and a paper on creating #vaccines for #covid     except i am asking myself about how only recently people  ,0.0,0.625,0,0,oscarswild1,3154,3127,False,"#vaccines, #vaccines",the outer rim,"#vaccines, #covid", 
2021-06-19 00:00:25+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",i wonder why too   this can t be happening    ,0.0,0.0,0,0,keestori,191,536,False, ,on top of life!, , 
2021-06-19 00:00:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,506,334,grevillewhittle,213,121,False, ,kirikiriroa, ,@j. shawa  جاسم الشوا
2021-06-19 00:00:45+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", hedyfry what do you mean free  did trudeau pay for them from his pocket  or mine  please don t make things up  can  ,0.04375,0.74375,0,0,jgatawe,397,0,False, , , ,@dr. hedy fry
2021-06-19 00:00:50+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",transplant recipients  hope is on the way    thanks for bringing this to our attention   karlieincali #covid    #covid   #covidvaccination  ,0.2,0.2,12,8,rnjudyflorida,517,831,False,"#covid_19, #covid_19","hobe sound, fl","#covid, #covid, #covidvaccination","@grandpa snarky, @grandpa snarky"
2021-06-19 00:01:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",#fridayvaccinefacts  what is #bringingsummerback   bring summer back is a fun  flexible  community centered approach to providing safe and effective covid    vaccines to those     in nc    learn more at  ,0.38,0.4,16,7,sunitachoprausa,3212,522,False,"#fridayvaccinefacts, #fridayvaccinefacts",morrisville,"#fridayvaccinefacts, #bringingsummerback",@ncdhhs
2021-06-19 00:01:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  bnodesk  south africa reports        new coronavirus cases  the biggest one day increase since january    ,0.1363636363636363,0.4545454545454545,447,240,bisamkatze,438,1581,False, ,"天の川銀河内（いて座a*から25,640光年にある猫屋敷内）", ,@bno newsroom
2021-06-19 00:01:38+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",i can change my mind  i can choose a different path  i ve had a number of vaccinations    but you can t undo what y  ,0.0,0.6,0,0,tractorbadger,362,317,False, ,middlesborough, , 
2021-06-19 00:01:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",every day that supplies allow for further vaccines  we see the benefits  we re now down to    positive #covid   inpatients in hospital     of those in icu     hospitals with just one case or less  huge credit to public support  amp  for the take up of vaccines here   hselive,0.0508417508417508,0.3946127946127946,298,20,oisinmcgann,2746,2061,False,#covid19,ireland,#covid,@paul reid
2021-06-19 00:02:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  magarinosc  more multilateral commitment and leadership is needed to serve people s will,0.3,0.35,1,1,pelegrinmarta,998,1050,False, ,"santiago, metropolitana de san", ,@carlos magarinos
2021-06-19 00:02:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",israel will deliver more than a million doses of #covid   vaccines to the palestinian authority to help it fight the corona pandemic   the  st delivery  consisting of         vaccines  was transfered to the pa friday afternoon through bitunia crossing  ,0.5,0.5,486,200,nirbalzam,6547,163,False,#covid19,"kfar saba, israel",#covid,@israel foreign ministry
2021-06-19 00:02:47+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",#longcovid remains an acute issue in the uk  amp  around the world  but  as our paper shows  data from  kingscollegelon indicates that while vaccination reduces the chance of #covid   by      if infected  vaccines reduce the risk of #longcovid by up to       ,0.6,0.9,12,9,fuchsy17,1650,2960,False,#longcovid, ,"#longcovid, #covid, #longcovid", 
2021-06-19 00:03:10+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",yet another amazingly qualified and courageous doctor  roger hodkinson  speaks out against the crazy government policy responses to covid   i have condensed his    minutes on the hirewire to   twitter size edits  starting with an overview of interventions and vaccines   ,3.7007434154171876e-17,0.6333333333333334,593,388,justlisten44,2353,3903,False, , , ,@joel smalley 🌸
2021-06-19 00:03:24+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>", manooleh  mhmm a  yousefmunayyer what standard   doesn t say    good to use   yes     beyond june   yes    ,0.35,0.3,0,0,captain24436895,120,761,False, , , ,"@manooleh, @manooleh, @manooleh"
2021-06-19 00:03:32+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",and let s call exposure k  the killing potential of #cabalworld pushed #covid    vaccines  and to kill off chances  ,0.0,1.0,0,0,arlenwms,28750,23339,False,"#cabalworld, #cabalworld","""the free and independent [u]nited states of america""","#cabalworld, #covid", 
2021-06-19 00:03:34+00:00,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">naattuvartha</a>",and let s call exposure k  the killing potential of #cabalworld pushed #covid    vaccines  and to kill off chances of reproduction   inventor of #mrna technology  #vaccine causes lipid nanoparticles to accumulate in  high concentrations  in ovaries  #g m,0.08,0.77,0,1,viralvideovlogs,6856,4580,False,"#cabalworld, #cabalworld",കേരളം,"#cabalworld, #covid, #mrna, #vaccine","@arlen, and pres. trump is key, but open the door"
2021-06-19 00:03:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",the mentality of many lefties is often well aligned to victimhood behaviour and status  this is why so many lefties are so in love with covid  vaccines  lockdowns and the cult of covid   #covidvaccination #covid   #takeoffyourmask #labourparty,0.5,0.5333333333333333,1,1,hillww1,313,515,False, , ,"#covidvaccination, #covid, #takeoffyourmask, #labourparty",@johnny magpie esq.
2021-06-19 00:03:41+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases should draw everyone to urgent action     we ve seen  in india and elsewhere  how quickly covid    can rebound and overwhelm health systems  ,0.1444444444444444,0.1999999999999999,294,271,ratioscientiae,19854,19139,False, ,"maryland, usa", ,"@telegraph global health security, @telegraph global health security"
2021-06-19 00:03:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",#helpafrica  africa is  in the midst of full blown third wave  of coronavirus   ,0.0,0.0,0,0,jockmcleod53,3068,4026,False,#helpafrica,"scotland, eu",#helpafrica, 
2021-06-19 00:03:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",govt  media  amp  hcws are misleading canadians saying #covid   vaccines are  approved   they are only approved for emergency use        supreme court  reibl v hughes  vax administrators must give patient sufficient information to make an informed choice  if injured  you can sue  ,0.0,1.0,74,47,gkaleniecki,1610,1746,False,#covid19,canada,#covid,@bright light news
2021-06-19 00:04:41+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urgent action    we ve seen in india and elsewhere just how quickly #covid   can rebound and overwhelm health systems  ,0.1958333333333333,0.2875,176,143,chez831,2294,3682,False, ,great up north ,#covid,@dr matshidiso moeti
